Date,Present_Tmax,Present_Tmin,LDAPS_RHmin,LDAPS_RHmax,LDAPS_Tmax_lapse,LDAPS_Tmin_lapse,LDAPS_WS,LDAPS_LH,LDAPS_CC1,LDAPS_CC2,LDAPS_CC3,LDAPS_CC4,DEM,Slope,Next_Tmax,Next_Tmin
2013/7/30,30.2,22.8,65.19817352,96.53066254,28.48479459,24.13550167,7.56115214,104.6852084,0.574762371,0.313347301,0.152074609,0.037660554,50.9312,0.4125,29.8,23.9
2013/7/30,28.7,21.2,61.23241043,98.1294632,28.11383535,23.26898813,8.331479232,84.05619464,0.603383405,0.309526063,0.137353183,0.024645751,208.507,5.1782,28.6,23
2013/7/30,30.5,24.3,51.34940338,94.41150665,30.44193044,25.66006803,7.588083963,70.50348449,0.737462858,0.306819446,0.192109303,0.112380618,28.7,0.6233,30.5,24.8
2013/7/30,29.4,22.2,53.98692322,95.04798889,29.41830531,24.66709063,8.129386405,44.76277951,0.705137198,0.308445799,0.175732524,0.045901102,132.118,0.5931,30.4,22.9
2013/7/30,30,24.2,49.53561401,93.34564972,30.77358131,25.59456386,7.260962864,49.37786249,0.783438098,0.30134311,0.189601694,0.090379875,59.8324,2.6865,30.6,25.3
2013/7/30,29.5,23.4,54.14718628,96.13341522,29.96620285,25.09844479,7.571942667,39.85949002,0.597838669,0.343102169,0.161984882,0.04171869,30.968,0.618,29.7,24.3
2013/7/30,29.8,23.2,55.61965561,95.97442627,29.7961884,25.24085801,7.785371045,48.45807823,0.712955205,0.343571227,0.155822723,0.052496237,30.0464,0.8552,29.7,23.9
2013/7/30,29.1,21.2,61.07830811,96.41587067,29.03740261,24.2538438,7.63356787,107.2130296,0.627902079,0.274151848,0.139604198,0.017133798,82.2912,2.2579,29,22.7
2013/7/30,29.5,22.8,56.78764343,94.8296051,29.84548673,24.41927002,6.448464086,129.5717637,0.782299127,0.304680636,0.162083524,0.095545816,53.4712,0.697,30.5,23.5
2013/7/30,30.9,24,61.10827255,94.21561432,29.44808371,24.5473923,7.18774277,107.7246964,0.693021695,0.278770263,0.171328882,0.051140172,56.4448,1.2313,31.3,24.6
2013/7/30,29.2,22.7,56.45640564,96.55020142,29.36677477,24.89054835,7.649912258,59.3194201,0.716871838,0.337332003,0.149881473,0.059752332,75.0924,1.7678,29.5,23.3
2013/7/30,29.1,23.5,61.38896561,99.2121582,28.37130844,23.55632175,9.505792826,96.23935916,0.668307964,0.252631259,0.089474862,0.020422039,146.554,4.7296,29.5,24.1
2013/7/30,29.3,23.4,50.80215073,92.57543182,30.62916805,25.53987998,7.558186849,35.52356817,0.724173826,0.285347792,0.177839151,0.06579503,26.298,0.5721,29.3,24.5
2013/7/30,30.5,24.2,55.58092499,94.35675049,29.88688822,25.0596985,7.426890751,96.12521966,0.699779967,0.289711434,0.190031796,0.100650176,21.9668,0.1332,30.7,24.7
2013/7/30,30.5,24.1,61.51745987,96.06399536,28.9276529,24.96208243,7.176547954,91.90201998,0.59829425,0.346255816,0.153715609,0.044536417,15.5876,0.1554,31.8,25.3
2013/7/30,30.3,24.2,57.50437546,96.24025726,29.50862531,25.15743397,7.404837151,60.8709325,0.592062171,0.345134104,0.16730701,0.042169351,17.2956,0.2223,30.4,25.2
2013/7/30,31.4,24.1,52.4114151,93.95687103,30.29735833,25.50097696,7.719717443,40.64733454,0.684453773,0.341784535,0.21127723,0.046491796,19.5844,0.2713,29.9,24.7
2013/7/31,25.9,22.1,53.16672897,88.19962311,30.3619316,22.59845449,5.240043292,75.98721131,0.145537205,0.061348351,0.230125666,0.121999559,212.335,2.785,30.3,21.7
2013/7/31,29.4,24,49.00075531,89.78382874,32.30343998,24.32508426,4.805276404,53.91361489,0.183923835,0.113744491,0.23317513,0.101876254,44.7624,0.5141,32.5,23
2013/7/31,29.8,24.6,43.9977417,86.22172546,33.06501015,24.79076474,4.817609111,12.82045334,0.236477711,0.15749258,0.219181135,0.081821709,33.3068,0.2661,32.5,24.6
2013/7/31,29.2,24.7,54.52617645,96.60336304,31.41389594,23.11009197,5.115470072,81.72366589,0.127202664,0.139100447,0.173434481,0.032216393,45.716,2.5348,33.4,24.5
2013/7/31,30,24.4,57.11660767,92.49569702,30.78440666,24.42125786,4.087336739,111.9401264,0.180526964,0.14073223,0.113066549,0.008819821,35.038,0.5055,32.1,24.6
2013/7/31,29.7,25.1,48.46476746,83.90776062,32.11988557,24.90720748,4.583198806,44.3076245,0.2029097,0.157082203,0.127556209,0.027969614,54.6384,0.1457,32.4,24.7
2013/7/31,28.4,24.9,58.66854095,91.09368134,30.19378933,23.99748291,3.88177678,121.4356289,0.228670678,0.111550588,0.058136553,0.049684442,12.37,0.0985,33.4,24.5
2013/7/31,28.5,24.9,48.43492889,84.35399628,32.16959444,24.75732071,4.311960826,45.73704733,0.24840768,0.160022286,0.241524483,0.062582763,52.518,1.5629,33.1,24.4
2013/7/31,29.1,24.4,58.07159042,89.55810547,30.50546294,24.38989727,4.195727979,99.40208121,0.280727727,0.159049401,0.16396421,0.02076701,50.9312,0.4125,32.5,23.6
2013/7/31,28.1,23.1,52.53314972,84.09481812,30.49973015,23.61970176,4.346961632,60.02494734,0.185066803,0.172937907,0.220129266,0.028912827,208.507,5.1782,31.7,22.7
2013/7/31,30,24.8,49.45397949,84.7481842,32.2911128,25.17947779,4.42566962,52.72104867,0.199916138,0.134990065,0.085829064,0.043738975,28.7,0.6233,33.5,24.7
2013/7/31,28.3,23.2,45.9929924,84.65328217,32.09017187,24.54923547,5.190279682,24.89462308,0.199522436,0.152064363,0.22243305,0.10486893,132.118,0.5931,32.2,22.5
2013/7/31,30.1,25.3,45.45349503,84.87521362,32.56803419,24.69573195,4.527245859,31.68328009,0.234329302,0.145204486,0.122198238,0.099512264,59.8324,2.6865,32.4,25
2013/7/31,28.7,24.7,46.58483124,77.82415771,32.75603268,25.52068714,4.611414939,12.64581879,0.25410634,0.178617223,0.219895255,0.097767175,30.968,0.618,32.7,23.9
2013/7/31,28.7,24.2,46.32411957,80.13318634,32.52402879,25.52497693,4.945849756,28.11801191,0.253203152,0.1629476,0.208004966,0.072705364,30.0464,0.8552,32.3,23.8
2013/7/31,28.3,23.6,54.68353271,83.08847046,30.93468193,24.35613954,4.057145471,85.45317805,0.190440834,0.173014259,0.176698528,0.020221479,82.2912,2.2579,32.1,22.4
2013/7/31,29.6,23.6,54.63713837,94.6787262,31.05281943,23.51042684,4.015899569,131.790939,0.239370627,0.122894842,0.062052265,0.031635162,53.4712,0.697,32.1,23.3
2013/7/31,30.3,24.6,53.59676743,84.94446564,31.14630151,24.42599476,4.066887736,93.09217831,0.180348263,0.179284705,0.130400223,0.01453479,56.4448,1.2313,34.8,24.6
2013/7/31,28.8,23.5,47.24577713,81.67827606,31.93089691,24.77208059,4.72134467,41.50598939,0.234355979,0.09980402,0.231227683,0.03160385,75.0924,1.7678,31.7,23.3
2013/7/31,28.9,24.2,56.3500824,92.09088898,30.47607544,22.55215806,5.35269014,78.68391447,0.121791045,0.06748353,0.20654709,0.082743222,146.554,4.7296,32.2,23.7
2013/7/31,29,24.6,44.92733383,82.83864594,32.97883239,25.3828659,4.848825485,13.61663771,0.21693299,0.152088092,0.195535521,0.080003365,26.298,0.5721,32.4,24.3
2013/7/31,29.9,24.8,52.90576935,86.98326111,31.69659214,24.91153601,4.037067751,74.10598063,0.20282196,0.136060954,0.091751971,0.034439723,21.9668,0.1332,34,24.5
2013/7/31,30,25.4,53.51957703,83.26459503,31.22858076,25.16313182,4.542055309,75.80470943,0.283701319,0.182861822,0.160925407,0.064188509,15.5876,0.1554,34,24.9
2013/7/31,29.7,25.3,49.63922501,78.29956055,32.04166803,25.6306396,4.696145882,40.16539097,0.273230333,0.189876598,0.206208655,0.068114799,17.2956,0.2223,34.3,25
2013/7/31,29.1,24.7,44.82091522,80.65769959,33.03973424,25.78070147,4.921517879,17.78123585,0.251055432,0.202812794,0.169411954,0.094372544,19.5844,0.2713,34.5,24.5
2013/8/1,29.7,21.8,77.83078003,93.96470642,27.23442951,23.8458128,7.67355751,51.10714177,0.491418167,0.731355674,0.481545222,0.182708661,212.335,2.785,26.8,22.3
2013/8/1,31.7,23.1,79.6905365,94.12187958,28.49462703,24.57934325,4.702633957,37.33107617,0.471876776,0.784973616,0.547124563,0.221993595,44.7624,0.5141,29.4,24.5
2013/8/1,32.1,24.7,65.2824707,89.33840179,30.01637083,25.57036791,5.31482784,29.84158758,0.460803009,0.791842623,0.552096829,0.244997744,33.3068,0.2661,29.3,24.6
2013/8/1,32.4,24.7,85.21819305,98.28131866,28.15313228,24.08173033,6.250255128,32.71340422,0.455460362,0.797631769,0.437227652,0.215429504,45.716,2.5348,29.7,24.9
2013/8/1,31.5,24.8,81.61248779,91.02488709,28.15496911,25.18188482,6.042069395,53.35339669,0.339956431,0.718686272,0.510167059,0.291739069,35.038,0.5055,29.7,24.6
2013/8/1,31.9,24.7,68.40496826,88.47769928,29.72405248,26.09072969,5.880589704,46.38964613,0.459504251,0.809166467,0.462341769,0.24167883,54.6384,0.1457,29.5,25.6
2013/8/1,32.6,24.6,77.68992615,90.73467255,29.05371951,25.89186347,6.328357667,82.68562778,0.481514442,0.729072764,0.325391244,0.17049999,12.37,0.0985,29.6,25.4
2013/8/1,32.2,24.5,64.0449295,89.56076813,29.77442021,26.45094316,6.15738525,50.05781734,0.551322036,0.81957763,0.317125187,0.227900937,52.518,1.5629,30.5,26
2013/8/1,31.5,23.6,72.52507782,89.90007019,29.29380049,25.85531482,6.298092693,67.9380789,0.54333855,0.754784859,0.28730591,0.165099872,50.9312,0.4125,30.3,25.1
2013/8/1,31.5,22.8,71.05490112,89.19813538,28.68948599,25.34791105,5.872290403,50.40082413,0.554005049,0.828046587,0.319038556,0.176025471,208.507,5.1782,30.2,24.4
2013/8/1,32.9,24.9,70.05256653,87.10996246,29.69385326,26.00521914,5.409143885,43.1646324,0.393727453,0.757439134,0.493950926,0.267650176,28.7,0.6233,29.9,25.3
2013/8/1,30.6,22.5,64.30413818,88.32988739,29.45533514,25.36845885,6.792871813,37.27849986,0.488956315,0.781925346,0.433237158,0.199132048,132.118,0.5931,28.8,23.2
2013/8/1,32.1,25.1,68.79011536,87.67737579,28.97311226,25.48105824,5.273633381,33.26360265,0.419537239,0.782035251,0.594822677,0.265931025,59.8324,2.6865,29.5,25.5
2013/8/1,32.2,24.1,63.0717659,87.73417664,30.40374165,26.44496662,6.623127759,40.38882323,0.53582101,0.802127496,0.345388201,0.226932589,30.968,0.618,30.3,24.4
2013/8/1,31.9,23.9,61.39287949,86.38077545,30.05258928,26.22727643,7.107668062,49.33639157,0.484075532,0.716859162,0.453487409,0.244686945,30.0464,0.8552,29.2,24.5
2013/8/1,31.3,22.5,72.88134766,91.37398529,29.38814374,25.42251063,5.401961207,48.57701981,0.532497432,0.843185025,0.373716413,0.193273528,82.2912,2.2579,29,24.8
2013/8/1,31.2,23.5,80.61481476,94.0585556,28.01247111,24.24928331,5.252256155,39.26648942,0.409817211,0.734799131,0.589588952,0.258061589,53.4712,0.697,29,23.5
2013/8/1,33.2,24.6,75.22634888,90.64186096,29.33450894,25.49855779,5.17816778,43.58259269,0.46888737,0.794521617,0.406881846,0.230606726,56.4448,1.2313,31,26.3
2013/8/1,30.9,23.6,65.70484161,88.24476624,29.30126229,25.57355541,7.172629734,52.22954287,0.486914514,0.722516196,0.462936419,0.228599446,75.0924,1.7678,29.3,24
2013/8/1,31.4,24,84.38616943,97.96800995,27.4747692,23.85768346,8.095520178,48.04164193,0.461497047,0.782917469,0.445469217,0.173115361,146.554,4.7296,29.4,24.3
2013/8/1,32,24.3,65.56842041,87.97542572,30.19235832,26.06320068,5.760548125,34.97450592,0.473848275,0.836033391,0.465852723,0.232148222,26.298,0.5721,29.1,24.9
2013/8/1,32.7,24.6,72.93296051,87.48764801,29.47220776,26.18103474,5.455460846,56.38170306,0.394062677,0.752900962,0.482852036,0.279110117,21.9668,0.1332,30,25.3
2013/8/1,33.6,25,65.53984833,87.70681,29.86053297,26.34623965,6.742843469,70.23559825,0.499738153,0.768084734,0.363431352,0.215437096,15.5876,0.1554,30.4,25.7
2013/8/1,33.4,25,63.17765808,87.08583069,30.20611942,26.4244625,6.77737534,52.75497158,0.52287379,0.773388404,0.370753878,0.225424686,17.2956,0.2223,30.6,25.4
2013/8/1,33.9,24.5,62.82546997,88.13489532,30.47330261,26.38644271,6.856880248,42.23514815,0.509565268,0.781700225,0.421698111,0.232352519,19.5844,0.2713,29.7,25
2013/8/2,26.3,22.6,70.77248383,95.93029022,27.69799355,25.02592606,10.44122235,46.39045298,0.436192593,0.329218932,0.351168291,0.248356767,212.335,2.785,29.5,23.8
2013/8/2,28.9,24.6,60.25238037,91.19139862,29.95827716,26.57300218,7.909241368,48.09598521,0.496704299,0.29223227,0.285606876,0.146723967,44.7624,0.5141,32.4,25.2
2013/8/2,29.1,24.7,56.02332306,84.52194214,30.05397433,26.94573657,8.200760404,24.35595898,0.469723249,0.339942027,0.359143848,0.199160554,33.3068,0.2661,32.7,26.4
2013/8/2,29.5,25.5,78.51174164,97.28049469,29.92494097,25.39275817,7.729985217,61.55490736,0.425301612,0.198207048,0.260026492,0.090850986,45.716,2.5348,33,26.5
2013/8/2,29.1,25,72.86165619,92.12322998,29.69820088,25.98268097,8.31276532,80.51221196,0.387050681,0.326666529,0.350098494,0.196024304,35.038,0.5055,32.1,25.2
2013/8/2,29.4,25.7,67.49559021,87.60758209,29.662294,26.51902103,8.175169567,34.38086685,0.382843201,0.386578323,0.394699123,0.179816259,54.6384,0.1457,33,26.9
2013/8/2,29.6,25.8,76.20225525,94.05851746,28.84272706,26.44280144,7.980685562,87.71588222,0.442766493,0.34235308,0.333352496,0.227664469,12.37,0.0985,33.1,26.9
2013/8/2,30.4,26.4,67.47674561,92.11980438,29.04947159,26.31209347,8.36200583,30.24816809,0.355977654,0.318236186,0.376368191,0.240596062,52.518,1.5629,32.8,26.8
2013/8/2,29.1,25.3,75.91654968,94.67177582,28.349868,26.01857071,8.312208076,54.67962599,0.407574725,0.29619165,0.400784064,0.253417922,50.9312,0.4125,33,25.7
2013/8/2,30.1,24.4,76.24972534,93.59814453,27.96270346,25.45541652,9.144358675,38.32364497,0.293753611,0.281718534,0.375127783,0.206498522,208.507,5.1782,31.4,25.6
2013/8/2,29.4,25.5,66.12171936,85.55726624,30.00345365,26.95052448,8.35739096,37.94013015,0.38479147,0.376067401,0.369181967,0.192546369,28.7,0.6233,33,26.3
2013/8/2,27.7,23.6,63.98031616,86.93939209,28.79507464,26.59412113,8.777759393,17.89218038,0.44978368,0.33327465,0.41904429,0.226120463,132.118,0.5931,33.3,24.8
2013/8/2,29,25.6,57.89224243,85.23193359,29.80149803,26.78443555,8.191454887,38.76162418,0.457508584,0.350202749,0.354900686,0.204599659,59.8324,2.6865,32.8,26.9
2013/8/2,30,24.5,62.46095276,89.24684143,29.4783297,26.93759794,8.598259131,13.69682082,0.384158408,0.343581864,0.411412603,0.226843545,30.968,0.618,32.7,26.3
2013/8/2,28.7,24.6,68.62580872,88.390625,29.3336215,27.13449968,8.223185301,22.44209599,0.438464958,0.303440955,0.406202676,0.248896604,30.0464,0.8552,32.7,25.7
2013/8/2,28.6,24.8,73.66373444,92.16731262,29.25606421,26.28715506,7.85679237,61.51591134,0.292320549,0.26810214,0.364713177,0.144763732,82.2912,2.2579,31.8,24.6
2013/8/2,28.6,23.9,67.66163635,93.97515869,29.92109682,25.5739803,7.717279673,85.73965333,0.528240937,0.335213434,0.261718898,0.171133858,53.4712,0.697,32.6,24.7
2013/8/2,30.5,26.5,70.54332733,91.31134033,29.63807184,26.02307701,7.275281399,63.64497968,0.32223705,0.337945901,0.383275878,0.158767713,56.4448,1.2313,34,26.6
2013/8/2,28.4,24.2,69.02177429,89.44989014,29.01958806,26.64854947,8.263515105,35.9364746,0.471468501,0.322900472,0.384340672,0.258569778,75.0924,1.7678,32.5,25.9
2013/8/2,29.2,24.3,75.62570953,96.75627136,28.14266179,25.17397826,12.03771502,46.02870104,0.426862744,0.289875488,0.313176835,0.169295646,146.554,4.7296,32.4,25.7
2013/8/2,28.9,25,62.76339722,84.71612549,29.86987431,26.95142876,8.339629054,15.0974137,0.456939201,0.350418109,0.390996508,0.196078462,26.298,0.5721,32.1,26.3
2013/8/2,29.8,25.6,68.07814789,87.55485535,29.93828334,26.87850962,7.733669758,61.05350502,0.364741441,0.353921573,0.36765145,0.170694661,21.9668,0.1332,33.7,26.5
2013/8/2,30.1,26.1,72.20320129,91.52806854,28.83638806,26.8214645,8.032276144,55.59412432,0.425797366,0.324989815,0.385137814,0.241380211,15.5876,0.1554,33.3,26.8
2013/8/2,30.3,25.5,68.50170898,89.71520996,29.21102487,26.9941334,8.221536855,31.88602571,0.407894737,0.326135255,0.400669923,0.235820691,17.2956,0.2223,33.2,26.9
2013/8/2,29.3,25.1,64.20850372,86.36292267,29.8294171,27.40310061,8.127733568,15.63043867,0.420660526,0.372257544,0.426318597,0.226253209,19.5844,0.2713,32.9,27
2013/8/3,28.9,23.8,66.10877991,95.94629669,30.43731671,23.93457064,8.431346993,72.51494487,0.461566026,0.437859338,0.090523978,0.132841976,212.335,2.785,28.9,23.2
2013/8/3,31.4,26,57.89876556,93.90919495,32.56688871,25.53192166,6.462242693,51.30470308,0.556320717,0.489596032,0.043259276,0.026272415,44.7624,0.5141,31.8,24.4
2013/8/3,32.6,26.5,52.24502563,88.92932129,33.34417201,26.19000303,6.842861782,17.10852028,0.531110303,0.481160033,0.082639605,0.047911766,33.3068,0.2661,31.7,25.4
2013/8/3,32.4,27.2,67.00186157,99.44548798,31.86732625,24.33733438,6.287094374,77.1115194,0.573226212,0.446766304,0.044387797,0.017458391,45.716,2.5348,32.1,25.5
2013/8/3,31.3,25.5,58.59105301,95.33029175,32.11368724,25.35709357,6.250116845,117.9316676,0.578984702,0.422407032,0.092911176,0.108724246,35.038,0.5055,33,24.8
2013/8/3,32.3,27.1,53.54109192,92.15006256,32.75061918,25.96567159,6.697253734,57.68178399,0.528405089,0.530412243,0.060143544,0.13542572,54.6384,0.1457,32.5,26.3
2013/8/3,32.3,27.1,69.47605896,93.67259979,30.49162874,25.08138812,6.282423099,124.191446,0.473033939,0.322409873,0.071168945,0.173785307,12.37,0.0985,32.5,26.3
2013/8/3,32.3,26.8,58.76329041,92.79211426,31.63995067,25.56098651,6.636499316,53.18419421,0.431761131,0.52886331,0.108062511,0.136057425,52.518,1.5629,32,26.8
2013/8/3,32.1,25.8,65.64736176,94.35158539,30.41884341,25.15642887,6.980245729,97.01975091,0.451246498,0.364787417,0.049197513,0.15283793,50.9312,0.4125,32.6,25.5
2013/8/3,31,26,62.40201569,95.08435059,30.39146358,24.29771748,7.22153755,69.37043556,0.443752244,0.446022439,0.10929539,0.139932282,208.507,5.1782,30.8,25.3
2013/8/3,32,26.4,52.15387344,91.51092529,33.18811451,26.00065384,6.586997787,62.35106532,0.589845697,0.455541093,0.065520363,0.115704005,28.7,0.6233,33.3,25.8
2013/8/3,31.6,25,56.19442368,90.37353516,31.88886936,25.64532021,7.558575104,28.94194027,0.525857583,0.479677524,0.076696024,0.096674492,132.118,0.5931,31.8,24.4
2013/8/3,32.8,27.1,51.02552795,90.33948517,33.32211177,25.81979212,6.548569431,36.62584078,0.564518262,0.488734488,0.076867927,0.028302883,59.8324,2.6865,31.8,26
2013/8/3,31.9,26.3,55.52946091,90.41163635,32.36770547,26.27470415,6.636975557,24.24701281,0.497263331,0.502337553,0.103835365,0.131295684,30.968,0.618,32.2,26.1
2013/8/3,32,25.9,58.33113861,88.59069824,32.04855239,26.11011104,7.196059505,32.5612241,0.496577211,0.453856387,0.082348537,0.120576927,30.0464,0.8552,31.9,25.7
2013/8/3,30.6,25.5,60.69599533,93.57488251,31.42336132,25.1791988,6.292194078,91.95886016,0.502194207,0.496400636,0.081857362,0.076655253,82.2912,2.2579,32.2,24.3
2013/8/3,31.7,24.9,60.4310379,95.47879791,32.14048224,24.92589354,6.309525599,116.1558161,0.503065338,0.407027115,0.110024791,0.003746232,53.4712,0.697,32,24.2
2013/8/3,32.8,27.1,58.53998947,93.80952454,31.92216319,25.58848065,6.315788458,95.85751756,0.518201492,0.531512337,0.073779141,0.0899276,56.4448,1.2313,33.3,26
2013/8/3,31.9,26,59.74467468,88.69577789,31.66512797,25.518303,7.28572464,45.63704848,0.519193781,0.403703624,0.102708547,0.154826476,75.0924,1.7678,31.3,25.3
2013/8/3,32.1,26.3,69.21682739,99.07680511,30.69588218,23.95248894,8.093750507,74.833614,0.511703044,0.44521966,0.055741117,0.051812805,146.554,4.7296,31.4,25
2013/8/3,31.8,26.4,52.17857742,90.92282104,33.28558109,26.08700935,6.943310102,22.21408041,0.550914445,0.525667491,0.06176728,0.095527155,26.298,0.5721,31.7,25.8
2013/8/3,33.1,26.9,56.30646896,92.22491455,32.67520208,25.94381052,6.54146257,89.43204387,0.518785079,0.483850414,0.059066902,0.089219777,21.9668,0.1332,33.5,25.9
2013/8/3,32.6,26.8,65.44898224,92.25993347,30.97938834,25.67745995,6.551054885,78.72607215,0.471711633,0.436111406,0.065975346,0.137985139,15.5876,0.1554,33.3,26.9
2013/8/3,32.9,27,60.40006256,90.82627106,31.75862435,26.1660683,6.576561123,45.52474578,0.473484279,0.479100503,0.086034985,0.131256482,17.2956,0.2223,33,27.1
2013/8/3,32.3,27,54.32907104,89.34576416,32.82990988,26.50163463,6.977993459,26.19766871,0.525788374,0.478305192,0.087341907,0.120270053,19.5844,0.2713,32.7,26.6
2013/8/4,28.1,23.3,73.93598938,95.33079529,29.33454073,25.17156952,8.744257718,48.35363067,0.18225871,0.262002442,0.255488049,0.235031638,212.335,2.785,27.7,23.1
2013/8/4,31.4,24.6,70.49329376,88.46472931,30.81625104,26.90196346,7.063832998,53.25415481,0.167470137,0.187886994,0.257764555,0.17344501,44.7624,0.5141,29.7,24.4
2013/8/4,31,25.7,63.46144867,84.38647461,31.558076,27.44788166,7.614276528,15.41063071,0.229858928,0.248974836,0.210263778,0.196662663,33.3068,0.2661,30.6,24.9
2013/8/4,32.1,25.7,74.59498596,95.56842041,30.85983903,25.332329,6.099028885,80.24981847,0.1136321,0.131550481,0.174857296,0.125214543,45.716,2.5348,30.7,25.9
2013/8/4,31.8,25,71.38699341,95.00748444,30.81036406,26.14585138,7.57325995,87.61733953,0.175204559,0.244177285,0.250947735,0.155233221,35.038,0.5055,29.9,24.1
2013/8/4,32.2,26.5,65.89333344,88.30612183,30.86677409,26.70738427,7.500865241,48.38707161,0.200262816,0.279270539,0.201588187,0.148847151,54.6384,0.1457,31.1,25.7
2013/8/4,32.2,26.5,75.45782471,92.58243561,30.1682408,26.22888816,6.921643277,99.90272729,0.151917794,0.261952625,0.228144569,0.131787741,12.37,0.0985,30.7,25.8
2013/8/4,31.8,26.8,72.96286011,90.40496826,30.67262692,26.56401631,7.202842295,41.92572248,0.199780708,0.238222969,0.301652003,0.156730506,52.518,1.5629,30.9,25.8
2013/8/4,32.2,25.7,73.9056778,93.49152374,30.19820568,25.91345108,6.912559827,70.00049867,0.194893509,0.25639803,0.276561044,0.141500899,50.9312,0.4125,31.2,25.5
2013/8/4,30.8,25.5,74.7141037,91.40140533,29.30108226,25.58965771,7.605412344,51.74209507,0.144821273,0.225935594,0.209601556,0.150945346,208.507,5.1782,29.4,24.9
2013/8/4,32.5,25.9,65.36289215,88.95835114,31.46881348,26.8312664,7.685862044,50.26276,0.184049879,0.253936829,0.23219837,0.148115224,28.7,0.6233,30.3,25.1
2013/8/4,31.1,24.6,65.50108337,87.81413269,30.40978353,26.4673381,7.755535324,31.65648723,0.210272306,0.241316565,0.240614364,0.195019492,132.118,0.5931,29.9,24.5
2013/8/4,31.5,26.3,63.10882187,86.57404327,31.73411061,27.00976589,7.649418811,28.81042385,0.228334207,0.231374046,0.207708782,0.191983664,59.8324,2.6865,30.7,26
2013/8/4,31.9,26.3,66.93027496,87.98403168,31.11410499,26.98903062,7.437348922,21.79766117,0.176782181,0.262455612,0.289654117,0.160945922,30.968,0.618,30.8,24.7
2013/8/4,31.6,25.9,67.07772827,87.7026825,31.28798855,27.01443154,7.293219636,34.74172032,0.197143845,0.258589581,0.245387928,0.190219538,30.0464,0.8552,30.5,25.3
2013/8/4,30.9,24.4,73.9105072,89.02649689,30.36183661,26.41266775,6.51788796,75.45022239,0.146983707,0.244754635,0.218696657,0.125444449,82.2912,2.2579,30.2,23.9
2013/8/4,31.4,24.3,67.4502182,91.90457916,31.12732271,26.2613829,6.687142998,93.38184539,0.250267936,0.243043788,0.235028935,0.182081092,53.4712,0.697,30.1,24.1
2013/8/4,32.4,26.1,71.75197601,90.74194336,30.64027384,26.36566715,6.563182463,79.035273,0.173305015,0.261749596,0.199190104,0.116955043,56.4448,1.2313,32.6,26
2013/8/4,31.2,25.4,68.95304871,88.85647583,30.82677934,26.63450669,7.125348051,34.37133928,0.198142477,0.257638474,0.248930698,0.216209761,75.0924,1.7678,30,24.8
2013/8/4,30.8,25.1,79.23845673,96.67105865,29.39166654,25.20331675,9.44859467,53.69606466,0.137021212,0.233566809,0.228983255,0.186366796,146.554,4.7296,30.6,25.3
2013/8/4,31.3,25.8,63.93932724,85.35803223,31.3678237,27.31192244,7.546474298,21.00668478,0.209686302,0.253640346,0.198249833,0.16797051,26.298,0.5721,29.6,25
2013/8/4,32.5,26.1,66.15339661,90.93634033,31.29160646,26.75535539,7.105529805,71.19796689,0.188759329,0.275428366,0.255791872,0.105995719,21.9668,0.1332,31,24.8
2013/8/4,32.4,27,70.35686493,90.85025787,30.64756613,26.72980827,6.909355879,70.82193542,0.173493574,0.250721109,0.232507106,0.163129836,15.5876,0.1554,31.5,26.7
2013/8/4,31.8,27.1,67.48099518,88.99063873,31.02781189,26.94432605,7.123845259,44.52942268,0.174482107,0.259896546,0.264589198,0.156808754,17.2956,0.2223,31.4,26.8
2013/8/4,32.4,26.7,64.28442383,86.09988403,31.39213925,27.29517344,7.272809376,28.46307629,0.191738872,0.257917625,0.276534831,0.177508192,19.5844,0.2713,30.9,25.9
2013/8/5,26.5,23.4,89.75397491,98.25126648,27.92634836,24.80955451,8.539500296,37.45297914,0.235813522,0.454940841,0.528844645,0.1746507,212.335,2.785,24.8,20.5
2013/8/5,28.9,24.4,82.02541351,95.07744598,29.89178977,25.63283461,6.257471909,36.72855039,0.20336621,0.502985016,0.534582592,0.095624416,44.7624,0.5141,27.3,22.2
2013/8/5,29.7,26.3,77.37689972,92.14031219,30.53876495,26.22706287,6.58085525,42.9054804,0.250409709,0.474343243,0.520526005,0.133788033,33.3068,0.2661,27.9,22.4
2013/8/5,30,26.9,87.57794952,98.39765167,29.57002455,24.44964132,5.998320689,47.25948393,0.220667412,0.359002018,0.446601525,0.069640069,45.716,2.5348,28.1,23.3
2013/8/5,29.5,25.9,80.27394104,95.44689941,30.65425949,25.6007244,6.67403541,61.91447103,0.247090058,0.410763054,0.497634842,0.103713681,35.038,0.5055,27.9,22.5
2013/8/5,30.5,26.6,74.36922455,93.02857971,30.9047707,26.41725478,7.361267944,41.32192024,0.248712215,0.345231659,0.449937455,0.127491904,54.6384,0.1457,28.4,22.5
2013/8/5,30.3,26.1,84.38113403,95.81143188,29.59259506,26.70674321,7.126191378,67.34136764,0.253291011,0.421935287,0.411655076,0.185374315,12.37,0.0985,27.9,22.1
2013/8/5,30.3,26.2,77.799263,95.25383759,30.26941754,26.38514775,7.763105949,46.57322635,0.251707691,0.323194127,0.357943255,0.150516995,52.518,1.5629,28.2,22.8
2013/8/5,30.3,25.6,82.31569672,96.66576386,29.51650679,26.1670177,7.808590879,59.79172643,0.229817064,0.363298585,0.355670123,0.149209737,50.9312,0.4125,27.6,21.7
